"","date","hits","keyword","geo","time","gprop","category"
"19509",2019-09-01,"1","unrest","PH","all","web",0
"19510",2019-10-01,"3","unrest","PH","all","web",0
"19511",2019-11-01,"5","unrest","PH","all","web",0
"19512",2019-12-01,"2","unrest","PH","all","web",0
"19513",2020-01-01,"8","unrest","PH","all","web",0
"19514",2020-02-01,"2","unrest","PH","all","web",0
"19515",2020-03-01,"4","unrest","PH","all","web",0
"19516",2020-04-01,"6","unrest","PH","all","web",0
"19517",2020-05-01,"4","unrest","PH","all","web",0
"19518",2020-06-01,"3","unrest","PH","all","web",0
"19519",2020-07-01,"2","unrest","PH","all","web",0
"19520",2020-08-01,"2","unrest","PH","all","web",0
"19521",2020-09-01,"3","unrest","PH","all","web",0
"19522",2020-10-01,"3","unrest","PH","all","web",0
"19523",2020-11-01,"3","unrest","PH","all","web",0
"19524",2020-12-01,"3","unrest","PH","all","web",0
"19525",2021-01-01,"4","unrest","PH","all","web",0
"19526",2021-02-01,"2","unrest","PH","all","web",0
"19527",2021-03-01,"2","unrest","PH","all","web",0
"19528",2021-04-01,"3","unrest","PH","all","web",0
"19529",2021-05-01,"3","unrest","PH","all","web",0
"19530",2021-06-01,"2","unrest","PH","all","web",0
"19531",2021-07-01,"3","unrest","PH","all","web",0
"19532",2021-08-01,"3","unrest","PH","all","web",0
"19533",2021-09-01,"2","unrest","PH","all","web",0
"19534",2021-10-01,"4","unrest","PH","all","web",0
"19535",2021-11-01,"4","unrest","PH","all","web",0
"19536",2021-12-01,"4","unrest","PH","all","web",0
"19537",2022-01-01,"3","unrest","PH","all","web",0
"19538",2022-02-01,"6","unrest","PH","all","web",0
"19539",2022-03-01,"6","unrest","PH","all","web",0
"19540",2022-04-01,"5","unrest","PH","all","web",0
"19541",2022-05-01,"4","unrest","PH","all","web",0
"19542",2022-06-01,"3","unrest","PH","all","web",0
"19543",2022-07-01,"2","unrest","PH","all","web",0
"19544",2022-08-01,"3","unrest","PH","all","web",0
"19545",2022-09-01,"3","unrest","PH","all","web",0
"19546",2022-10-01,"3","unrest","PH","all","web",0
"19547",2022-11-01,"4","unrest","PH","all","web",0
"19548",2022-12-01,"3","unrest","PH","all","web",0
"19549",2023-01-01,"3","unrest","PH","all","web",0
"19550",2023-02-01,"3","unrest","PH","all","web",0
"19551",2004-01-01,"0","unrest","PL","all","web",0
"19552",2004-02-01,"0","unrest","PL","all","web",0
"19553",2004-03-01,"0","unrest","PL","all","web",0
"19554",2004-04-01,"0","unrest","PL","all","web",0
"19555",2004-05-01,"0","unrest","PL","all","web",0
"19556",2004-06-01,"100","unrest","PL","all","web",0
"19557",2004-07-01,"0","unrest","PL","all","web",0
"19558",2004-08-01,"0","unrest","PL","all","web",0
"19559",2004-09-01,"0","unrest","PL","all","web",0
"19560",2004-10-01,"0","unrest","PL","all","web",0
"19561",2004-11-01,"0","unrest","PL","all","web",0
"19562",2004-12-01,"0","unrest","PL","all","web",0
"19563",2005-01-01,"0","unrest","PL","all","web",0
"19564",2005-02-01,"0","unrest","PL","all","web",0
"19565",2005-03-01,"0","unrest","PL","all","web",0
"19566",2005-04-01,"0","unrest","PL","all","web",0
"19567",2005-05-01,"0","unrest","PL","all","web",0
"19568",2005-06-01,"0","unrest","PL","all","web",0
"19569",2005-07-01,"0","unrest","PL","all","web",0
"19570",2005-08-01,"60","unrest","PL","all","web",0
"19571",2005-09-01,"0","unrest","PL","all","web",0
"19572",2005-10-01,"0","unrest","PL","all","web",0
"19573",2005-11-01,"0","unrest","PL","all","web",0
"19574",2005-12-01,"0","unrest","PL","all","web",0
"19575",2006-01-01,"0","unrest","PL","all","web",0
"19576",2006-02-01,"0","unrest","PL","all","web",0
"19577",2006-03-01,"0","unrest","PL","all","web",0
"19578",2006-04-01,"0","unrest","PL","all","web",0
"19579",2006-05-01,"38","unrest","PL","all","web",0
"19580",2006-06-01,"0","unrest","PL","all","web",0
"19581",2006-07-01,"0","unrest","PL","all","web",0
"19582",2006-08-01,"0","unrest","PL","all","web",0
"19583",2006-09-01,"0","unrest","PL","all","web",0
"19584",2006-10-01,"0","unrest","PL","all","web",0
"19585",2006-11-01,"0","unrest","PL","all","web",0
"19586",2006-12-01,"0","unrest","PL","all","web",0
"19587",2007-01-01,"0","unrest","PL","all","web",0
"19588",2007-02-01,"17","unrest","PL","all","web",0
"19589",2007-03-01,"77","unrest","PL","all","web",0
"19590",2007-04-01,"68","unrest","PL","all","web",0
"19591",2007-05-01,"25","unrest","PL","all","web",0
"19592",2007-06-01,"0","unrest","PL","all","web",0
"19593",2007-07-01,"24","unrest","PL","all","web",0
"19594",2007-08-01,"0","unrest","PL","all","web",0
"19595",2007-09-01,"82","unrest","PL","all","web",0
"19596",2007-10-01,"0","unrest","PL","all","web",0
"19597",2007-11-01,"0","unrest","PL","all","web",0
"19598",2007-12-01,"22","unrest","PL","all","web",0
"19599",2008-01-01,"0","unrest","PL","all","web",0
"19600",2008-02-01,"0","unrest","PL","all","web",0
"19601",2008-03-01,"20","unrest","PL","all","web",0
"19602",2008-04-01,"0","unrest","PL","all","web",0
"19603",2008-05-01,"0","unrest","PL","all","web",0
"19604",2008-06-01,"0","unrest","PL","all","web",0
"19605",2008-07-01,"0","unrest","PL","all","web",0
"19606",2008-08-01,"0","unrest","PL","all","web",0
"19607",2008-09-01,"25","unrest","PL","all","web",0
"19608",2008-10-01,"0","unrest","PL","all","web",0
"19609",2008-11-01,"40","unrest","PL","all","web",0
"19610",2008-12-01,"0","unrest","PL","all","web",0
"19611",2009-01-01,"0","unrest","PL","all","web",0
"19612",2009-02-01,"36","unrest","PL","all","web",0
"19613",2009-03-01,"0","unrest","PL","all","web",0
"19614",2009-04-01,"11","unrest","PL","all","web",0
"19615",2009-05-01,"15","unrest","PL","all","web",0
"19616",2009-06-01,"0","unrest","PL","all","web",0
"19617",2009-07-01,"9","unrest","PL","all","web",0
"19618",2009-08-01,"0","unrest","PL","all","web",0
"19619",2009-09-01,"9","unrest","PL","all","web",0
"19620",2009-10-01,"23","unrest","PL","all","web",0
"19621",2009-11-01,"0","unrest","PL","all","web",0
"19622",2009-12-01,"21","unrest","PL","all","web",0
"19623",2010-01-01,"13","unrest","PL","all","web",0
"19624",2010-02-01,"8","unrest","PL","all","web",0
"19625",2010-03-01,"10","unrest","PL","all","web",0
"19626",2010-04-01,"18","unrest","PL","all","web",0
"19627",2010-05-01,"21","unrest","PL","all","web",0
"19628",2010-06-01,"0","unrest","PL","all","web",0
"19629",2010-07-01,"0","unrest","PL","all","web",0
"19630",2010-08-01,"11","unrest","PL","all","web",0
"19631",2010-09-01,"0","unrest","PL","all","web",0
"19632",2010-10-01,"0","unrest","PL","all","web",0
"19633",2010-11-01,"0","unrest","PL","all","web",0
"19634",2010-12-01,"0","unrest","PL","all","web",0
"19635",2011-01-01,"6","unrest","PL","all","web",0
"19636",2011-02-01,"0","unrest","PL","all","web",0
"19637",2011-03-01,"15","unrest","PL","all","web",0
"19638",2011-04-01,"13","unrest","PL","all","web",0
"19639",2011-05-01,"6","unrest","PL","all","web",0
"19640",2011-06-01,"20","unrest","PL","all","web",0
"19641",2011-07-01,"0","unrest","PL","all","web",0
"19642",2011-08-01,"7","unrest","PL","all","web",0
"19643",2011-09-01,"0","unrest","PL","all","web",0
"19644",2011-10-01,"7","unrest","PL","all","web",0
"19645",2011-11-01,"8","unrest","PL","all","web",0
"19646",2011-12-01,"7","unrest","PL","all","web",0
"19647",2012-01-01,"4","unrest","PL","all","web",0
"19648",2012-02-01,"0","unrest","PL","all","web",0
"19649",2012-03-01,"5","unrest","PL","all","web",0
"19650",2012-04-01,"0","unrest","PL","all","web",0
"19651",2012-05-01,"0","unrest","PL","all","web",0
"19652",2012-06-01,"17","unrest","PL","all","web",0
"19653",2012-07-01,"5","unrest","PL","all","web",0
"19654",2012-08-01,"0","unrest","PL","all","web",0
"19655",2012-09-01,"6","unrest","PL","all","web",0
"19656",2012-10-01,"0","unrest","PL","all","web",0
"19657",2012-11-01,"4","unrest","PL","all","web",0
"19658",2012-12-01,"0","unrest","PL","all","web",0
"19659",2013-01-01,"6","unrest","PL","all","web",0
"19660",2013-02-01,"6","unrest","PL","all","web",0
"19661",2013-03-01,"7","unrest","PL","all","web",0
"19662",2013-04-01,"15","unrest","PL","all","web",0
"19663",2013-05-01,"7","unrest","PL","all","web",0
"19664",2013-06-01,"8","unrest","PL","all","web",0
"19665",2013-07-01,"10","unrest","PL","all","web",0
"19666",2013-08-01,"6","unrest","PL","all","web",0
"19667",2013-09-01,"0","unrest","PL","all","web",0
"19668",2013-10-01,"39","unrest","PL","all","web",0
"19669",2013-11-01,"8","unrest","PL","all","web",0
"19670",2013-12-01,"8","unrest","PL","all","web",0
"19671",2014-01-01,"9","unrest","PL","all","web",0
"19672",2014-02-01,"7","unrest","PL","all","web",0
"19673",2014-03-01,"0","unrest","PL","all","web",0
"19674",2014-04-01,"14","unrest","PL","all","web",0
"19675",2014-05-01,"13","unrest","PL","all","web",0
"19676",2014-06-01,"15","unrest","PL","all","web",0
"19677",2014-07-01,"15","unrest","PL","all","web",0
"19678",2014-08-01,"15","unrest","PL","all","web",0
"19679",2014-09-01,"6","unrest","PL","all","web",0
"19680",2014-10-01,"7","unrest","PL","all","web",0
"19681",2014-11-01,"16","unrest","PL","all","web",0
"19682",2014-12-01,"5","unrest","PL","all","web",0
"19683",2015-01-01,"17","unrest","PL","all","web",0
"19684",2015-02-01,"13","unrest","PL","all","web",0
"19685",2015-03-01,"6","unrest","PL","all","web",0
"19686",2015-04-01,"9","unrest","PL","all","web",0
"19687",2015-05-01,"5","unrest","PL","all","web",0
"19688",2015-06-01,"7","unrest","PL","all","web",0
"19689",2015-07-01,"0","unrest","PL","all","web",0
"19690",2015-08-01,"11","unrest","PL","all","web",0
"19691",2015-09-01,"14","unrest","PL","all","web",0
"19692",2015-10-01,"3","unrest","PL","all","web",0
"19693",2015-11-01,"5","unrest","PL","all","web",0
"19694",2015-12-01,"7","unrest","PL","all","web",0
"19695",2016-01-01,"3","unrest","PL","all","web",0
"19696",2016-02-01,"0","unrest","PL","all","web",0
"19697",2016-03-01,"0","unrest","PL","all","web",0
"19698",2016-04-01,"0","unrest","PL","all","web",0
"19699",2016-05-01,"6","unrest","PL","all","web",0
"19700",2016-06-01,"5","unrest","PL","all","web",0
"19701",2016-07-01,"11","unrest","PL","all","web",0
"19702",2016-08-01,"0","unrest","PL","all","web",0
"19703",2016-09-01,"11","unrest","PL","all","web",0
"19704",2016-10-01,"11","unrest","PL","all","web",0
"19705",2016-11-01,"10","unrest","PL","all","web",0
"19706",2016-12-01,"16","unrest","PL","all","web",0
"19707",2017-01-01,"0","unrest","PL","all","web",0
"19708",2017-02-01,"0","unrest","PL","all","web",0
"19709",2017-03-01,"8","unrest","PL","all","web",0
"19710",2017-04-01,"0","unrest","PL","all","web",0
"19711",2017-05-01,"7","unrest","PL","all","web",0
"19712",2017-06-01,"0","unrest","PL","all","web",0
"19713",2017-07-01,"0","unrest","PL","all","web",0
"19714",2017-08-01,"0","unrest","PL","all","web",0
"19715",2017-09-01,"7","unrest","PL","all","web",0
"19716",2017-10-01,"4","unrest","PL","all","web",0
"19717",2017-11-01,"6","unrest","PL","all","web",0
"19718",2017-12-01,"6","unrest","PL","all","web",0
"19719",2018-01-01,"11","unrest","PL","all","web",0
"19720",2018-02-01,"9","unrest","PL","all","web",0
"19721",2018-03-01,"0","unrest","PL","all","web",0
"19722",2018-04-01,"12","unrest","PL","all","web",0
"19723",2018-05-01,"3","unrest","PL","all","web",0
"19724",2018-06-01,"0","unrest","PL","all","web",0
"19725",2018-07-01,"3","unrest","PL","all","web",0
"19726",2018-08-01,"5","unrest","PL","all","web",0
"19727",2018-09-01,"11","unrest","PL","all","web",0
"19728",2018-10-01,"5","unrest","PL","all","web",0
"19729",2018-11-01,"0","unrest","PL","all","web",0
"19730",2018-12-01,"7","unrest","PL","all","web",0
"19731",2019-01-01,"6","unrest","PL","all","web",0
"19732",2019-02-01,"5","unrest","PL","all","web",0
"19733",2019-03-01,"6","unrest","PL","all","web",0
"19734",2019-04-01,"9","unrest","PL","all","web",0
"19735",2019-05-01,"0","unrest","PL","all","web",0
"19736",2019-06-01,"0","unrest","PL","all","web",0
"19737",2019-07-01,"4","unrest","PL","all","web",0
"19738",2019-08-01,"0","unrest","PL","all","web",0
"19739",2019-09-01,"4","unrest","PL","all","web",0
"19740",2019-10-01,"4","unrest","PL","all","web",0
"19741",2019-11-01,"6","unrest","PL","all","web",0
"19742",2019-12-01,"5","unrest","PL","all","web",0
"19743",2020-01-01,"4","unrest","PL","all","web",0
"19744",2020-02-01,"9","unrest","PL","all","web",0
"19745",2020-03-01,"5","unrest","PL","all","web",0
"19746",2020-04-01,"4","unrest","PL","all","web",0
"19747",2020-05-01,"6","unrest","PL","all","web",0
"19748",2020-06-01,"10","unrest","PL","all","web",0
"19749",2020-07-01,"6","unrest","PL","all","web",0
"19750",2020-08-01,"10","unrest","PL","all","web",0
"19751",2020-09-01,"5","unrest","PL","all","web",0
"19752",2020-10-01,"6","unrest","PL","all","web",0
"19753",2020-11-01,"3","unrest","PL","all","web",0
"19754",2020-12-01,"5","unrest","PL","all","web",0
"19755",2021-01-01,"5","unrest","PL","all","web",0
"19756",2021-02-01,"2","unrest","PL","all","web",0
"19757",2021-03-01,"0","unrest","PL","all","web",0
"19758",2021-04-01,"0","unrest","PL","all","web",0
"19759",2021-05-01,"7","unrest","PL","all","web",0
"19760",2021-06-01,"5","unrest","PL","all","web",0
"19761",2021-07-01,"4","unrest","PL","all","web",0
"19762",2021-08-01,"5","unrest","PL","all","web",0
"19763",2021-09-01,"0","unrest","PL","all","web",0
"19764",2021-10-01,"5","unrest","PL","all","web",0
"19765",2021-11-01,"5","unrest","PL","all","web",0
"19766",2021-12-01,"0","unrest","PL","all","web",0
"19767",2022-01-01,"8","unrest","PL","all","web",0
"19768",2022-02-01,"4","unrest","PL","all","web",0
"19769",2022-03-01,"5","unrest","PL","all","web",0
"19770",2022-04-01,"4","unrest","PL","all","web",0
"19771",2022-05-01,"4","unrest","PL","all","web",0
"19772",2022-06-01,"0","unrest","PL","all","web",0
"19773",2022-07-01,"4","unrest","PL","all","web",0
"19774",2022-08-01,"5","unrest","PL","all","web",0
"19775",2022-09-01,"3","unrest","PL","all","web",0
"19776",2022-10-01,"9","unrest","PL","all","web",0
"19777",2022-11-01,"5","unrest","PL","all","web",0
"19778",2022-12-01,"4","unrest","PL","all","web",0
"19779",2023-01-01,"5","unrest","PL","all","web",0
"19780",2023-02-01,"0","unrest","PL","all","web",0
"19781",2004-01-01,"0","unrest","PT","all","web",0
"19782",2004-02-01,"67","unrest","PT","all","web",0
"19783",2004-03-01,"0","unrest","PT","all","web",0
"19784",2004-04-01,"0","unrest","PT","all","web",0
"19785",2004-05-01,"98","unrest","PT","all","web",0
"19786",2004-06-01,"0","unrest","PT","all","web",0
"19787",2004-07-01,"81","unrest","PT","all","web",0
"19788",2004-08-01,"100","unrest","PT","all","web",0
"19789",2004-09-01,"60","unrest","PT","all","web",0
"19790",2004-10-01,"0","unrest","PT","all","web",0
"19791",2004-11-01,"0","unrest","PT","all","web",0
"19792",2004-12-01,"0","unrest","PT","all","web",0
"19793",2005-01-01,"0","unrest","PT","all","web",0
"19794",2005-02-01,"28","unrest","PT","all","web",0
"19795",2005-03-01,"0","unrest","PT","all","web",0
"19796",2005-04-01,"0","unrest","PT","all","web",0
"19797",2005-05-01,"0","unrest","PT","all","web",0
"19798",2005-06-01,"0","unrest","PT","all","web",0
"19799",2005-07-01,"0","unrest","PT","all","web",0
"19800",2005-08-01,"0","unrest","PT","all","web",0
"19801",2005-09-01,"0","unrest","PT","all","web",0
"19802",2005-10-01,"0","unrest","PT","all","web",0
"19803",2005-11-01,"0","unrest","PT","all","web",0
"19804",2005-12-01,"0","unrest","PT","all","web",0
"19805",2006-01-01,"0","unrest","PT","all","web",0
"19806",2006-02-01,"16","unrest","PT","all","web",0
"19807",2006-03-01,"14","unrest","PT","all","web",0
"19808",2006-04-01,"15","unrest","PT","all","web",0
"19809",2006-05-01,"0","unrest","PT","all","web",0
"19810",2006-06-01,"0","unrest","PT","all","web",0
"19811",2006-07-01,"0","unrest","PT","all","web",0
"19812",2006-08-01,"0","unrest","PT","all","web",0
"19813",2006-09-01,"0","unrest","PT","all","web",0
"19814",2006-10-01,"0","unrest","PT","all","web",0
"19815",2006-11-01,"12","unrest","PT","all","web",0
"19816",2006-12-01,"15","unrest","PT","all","web",0
"19817",2007-01-01,"0","unrest","PT","all","web",0
"19818",2007-02-01,"0","unrest","PT","all","web",0
"19819",2007-03-01,"0","unrest","PT","all","web",0
"19820",2007-04-01,"0","unrest","PT","all","web",0
"19821",2007-05-01,"0","unrest","PT","all","web",0
"19822",2007-06-01,"19","unrest","PT","all","web",0
"19823",2007-07-01,"0","unrest","PT","all","web",0
"19824",2007-08-01,"21","unrest","PT","all","web",0
"19825",2007-09-01,"10","unrest","PT","all","web",0
"19826",2007-10-01,"0","unrest","PT","all","web",0
"19827",2007-11-01,"0","unrest","PT","all","web",0
"19828",2007-12-01,"0","unrest","PT","all","web",0
"19829",2008-01-01,"0","unrest","PT","all","web",0
"19830",2008-02-01,"0","unrest","PT","all","web",0
"19831",2008-03-01,"0","unrest","PT","all","web",0
"19832",2008-04-01,"5","unrest","PT","all","web",0
"19833",2008-05-01,"0","unrest","PT","all","web",0
"19834",2008-06-01,"0","unrest","PT","all","web",0
"19835",2008-07-01,"5","unrest","PT","all","web",0
"19836",2008-08-01,"0","unrest","PT","all","web",0
"19837",2008-09-01,"0","unrest","PT","all","web",0
"19838",2008-10-01,"0","unrest","PT","all","web",0
"19839",2008-11-01,"11","unrest","PT","all","web",0
"19840",2008-12-01,"13","unrest","PT","all","web",0
"19841",2009-01-01,"4","unrest","PT","all","web",0
"19842",2009-02-01,"0","unrest","PT","all","web",0
"19843",2009-03-01,"0","unrest","PT","all","web",0
"19844",2009-04-01,"0","unrest","PT","all","web",0
"19845",2009-05-01,"14","unrest","PT","all","web",0
"19846",2009-06-01,"4","unrest","PT","all","web",0
"19847",2009-07-01,"4","unrest","PT","all","web",0
"19848",2009-08-01,"0","unrest","PT","all","web",0
"19849",2009-09-01,"0","unrest","PT","all","web",0
"19850",2009-10-01,"0","unrest","PT","all","web",0
"19851",2009-11-01,"0","unrest","PT","all","web",0
"19852",2009-12-01,"0","unrest","PT","all","web",0
"19853",2010-01-01,"0","unrest","PT","all","web",0
"19854",2010-02-01,"5","unrest","PT","all","web",0
"19855",2010-03-01,"9","unrest","PT","all","web",0
"19856",2010-04-01,"0","unrest","PT","all","web",0
"19857",2010-05-01,"0","unrest","PT","all","web",0
"19858",2010-06-01,"0","unrest","PT","all","web",0
"19859",2010-07-01,"0","unrest","PT","all","web",0
"19860",2010-08-01,"5","unrest","PT","all","web",0
"19861",2010-09-01,"6","unrest","PT","all","web",0
"19862",2010-10-01,"0","unrest","PT","all","web",0
"19863",2010-11-01,"9","unrest","PT","all","web",0
"19864",2010-12-01,"0","unrest","PT","all","web",0
"19865",2011-01-01,"0","unrest","PT","all","web",0
"19866",2011-02-01,"5","unrest","PT","all","web",0
"19867",2011-03-01,"4","unrest","PT","all","web",0
"19868",2011-04-01,"5","unrest","PT","all","web",0
"19869",2011-05-01,"2","unrest","PT","all","web",0
"19870",2011-06-01,"0","unrest","PT","all","web",0
"19871",2011-07-01,"0","unrest","PT","all","web",0
"19872",2011-08-01,"0","unrest","PT","all","web",0
"19873",2011-09-01,"0","unrest","PT","all","web",0
"19874",2011-10-01,"3","unrest","PT","all","web",0
"19875",2011-11-01,"0","unrest","PT","all","web",0
"19876",2011-12-01,"0","unrest","PT","all","web",0
"19877",2012-01-01,"4","unrest","PT","all","web",0
"19878",2012-02-01,"0","unrest","PT","all","web",0
"19879",2012-03-01,"0","unrest","PT","all","web",0
"19880",2012-04-01,"0","unrest","PT","all","web",0
"19881",2012-05-01,"0","unrest","PT","all","web",0
"19882",2012-06-01,"3","unrest","PT","all","web",0
"19883",2012-07-01,"0","unrest","PT","all","web",0
"19884",2012-08-01,"2","unrest","PT","all","web",0
"19885",2012-09-01,"0","unrest","PT","all","web",0
"19886",2012-10-01,"0","unrest","PT","all","web",0
"19887",2012-11-01,"0","unrest","PT","all","web",0
"19888",2012-12-01,"0","unrest","PT","all","web",0
"19889",2013-01-01,"0","unrest","PT","all","web",0
"19890",2013-02-01,"0","unrest","PT","all","web",0
"19891",2013-03-01,"2","unrest","PT","all","web",0
"19892",2013-04-01,"0","unrest","PT","all","web",0
"19893",2013-05-01,"3","unrest","PT","all","web",0
"19894",2013-06-01,"0","unrest","PT","all","web",0
"19895",2013-07-01,"0","unrest","PT","all","web",0
"19896",2013-08-01,"4","unrest","PT","all","web",0
"19897",2013-09-01,"0","unrest","PT","all","web",0
"19898",2013-10-01,"0","unrest","PT","all","web",0
"19899",2013-11-01,"0","unrest","PT","all","web",0
"19900",2013-12-01,"0","unrest","PT","all","web",0
"19901",2014-01-01,"5","unrest","PT","all","web",0
"19902",2014-02-01,"4","unrest","PT","all","web",0
"19903",2014-03-01,"2","unrest","PT","all","web",0
"19904",2014-04-01,"2","unrest","PT","all","web",0
"19905",2014-05-01,"0","unrest","PT","all","web",0
"19906",2014-06-01,"0","unrest","PT","all","web",0
"19907",2014-07-01,"3","unrest","PT","all","web",0
"19908",2014-08-01,"2","unrest","PT","all","web",0
"19909",2014-09-01,"3","unrest","PT","all","web",0
"19910",2014-10-01,"0","unrest","PT","all","web",0
"19911",2014-11-01,"0","unrest","PT","all","web",0
"19912",2014-12-01,"3","unrest","PT","all","web",0
"19913",2015-01-01,"0","unrest","PT","all","web",0
"19914",2015-02-01,"3","unrest","PT","all","web",0
"19915",2015-03-01,"2","unrest","PT","all","web",0
"19916",2015-04-01,"2","unrest","PT","all","web",0
"19917",2015-05-01,"0","unrest","PT","all","web",0
"19918",2015-06-01,"0","unrest","PT","all","web",0
"19919",2015-07-01,"0","unrest","PT","all","web",0
"19920",2015-08-01,"3","unrest","PT","all","web",0
"19921",2015-09-01,"0","unrest","PT","all","web",0
"19922",2015-10-01,"0","unrest","PT","all","web",0
"19923",2015-11-01,"0","unrest","PT","all","web",0
"19924",2015-12-01,"0","unrest","PT","all","web",0
"19925",2016-01-01,"0","unrest","PT","all","web",0
"19926",2016-02-01,"0","unrest","PT","all","web",0
"19927",2016-03-01,"0","unrest","PT","all","web",0
"19928",2016-04-01,"0","unrest","PT","all","web",0
"19929",2016-05-01,"0","unrest","PT","all","web",0
"19930",2016-06-01,"0","unrest","PT","all","web",0
"19931",2016-07-01,"0","unrest","PT","all","web",0
"19932",2016-08-01,"0","unrest","PT","all","web",0
"19933",2016-09-01,"3","unrest","PT","all","web",0
"19934",2016-10-01,"0","unrest","PT","all","web",0
"19935",2016-11-01,"3","unrest","PT","all","web",0
"19936",2016-12-01,"0","unrest","PT","all","web",0
"19937",2017-01-01,"2","unrest","PT","all","web",0
"19938",2017-02-01,"0","unrest","PT","all","web",0
"19939",2017-03-01,"0","unrest","PT","all","web",0
"19940",2017-04-01,"0","unrest","PT","all","web",0
"19941",2017-05-01,"0","unrest","PT","all","web",0
"19942",2017-06-01,"3","unrest","PT","all","web",0
"19943",2017-07-01,"0","unrest","PT","all","web",0
"19944",2017-08-01,"0","unrest","PT","all","web",0
"19945",2017-09-01,"2","unrest","PT","all","web",0
"19946",2017-10-01,"0","unrest","PT","all","web",0
"19947",2017-11-01,"0","unrest","PT","all","web",0
"19948",2017-12-01,"3","unrest","PT","all","web",0
"19949",2018-01-01,"0","unrest","PT","all","web",0
"19950",2018-02-01,"0","unrest","PT","all","web",0
"19951",2018-03-01,"0","unrest","PT","all","web",0
"19952",2018-04-01,"0","unrest","PT","all","web",0
"19953",2018-05-01,"0","unrest","PT","all","web",0
"19954",2018-06-01,"0","unrest","PT","all","web",0
"19955",2018-07-01,"0","unrest","PT","all","web",0
"19956",2018-08-01,"0","unrest","PT","all","web",0
"19957",2018-09-01,"0","unrest","PT","all","web",0
"19958",2018-10-01,"0","unrest","PT","all","web",0
"19959",2018-11-01,"0","unrest","PT","all","web",0
"19960",2018-12-01,"0","unrest","PT","all","web",0
"19961",2019-01-01,"0","unrest","PT","all","web",0
"19962",2019-02-01,"0","unrest","PT","all","web",0
"19963",2019-03-01,"0","unrest","PT","all","web",0
"19964",2019-04-01,"0","unrest","PT","all","web",0
"19965",2019-05-01,"0","unrest","PT","all","web",0
"19966",2019-06-01,"1","unrest","PT","all","web",0
"19967",2019-07-01,"0","unrest","PT","all","web",0
"19968",2019-08-01,"0","unrest","PT","all","web",0
"19969",2019-09-01,"2","unrest","PT","all","web",0
"19970",2019-10-01,"3","unrest","PT","all","web",0
"19971",2019-11-01,"0","unrest","PT","all","web",0
"19972",2019-12-01,"1","unrest","PT","all","web",0
"19973",2020-01-01,"0","unrest","PT","all","web",0
"19974",2020-02-01,"0","unrest","PT","all","web",0
"19975",2020-03-01,"0","unrest","PT","all","web",0
"19976",2020-04-01,"0","unrest","PT","all","web",0
"19977",2020-05-01,"0","unrest","PT","all","web",0
"19978",2020-06-01,"0","unrest","PT","all","web",0
"19979",2020-07-01,"2","unrest","PT","all","web",0
"19980",2020-08-01,"1","unrest","PT","all","web",0
"19981",2020-09-01,"3","unrest","PT","all","web",0
"19982",2020-10-01,"3","unrest","PT","all","web",0
"19983",2020-11-01,"0","unrest","PT","all","web",0
"19984",2020-12-01,"3","unrest","PT","all","web",0
"19985",2021-01-01,"0","unrest","PT","all","web",0
"19986",2021-02-01,"0","unrest","PT","all","web",0
"19987",2021-03-01,"0","unrest","PT","all","web",0
"19988",2021-04-01,"0","unrest","PT","all","web",0
"19989",2021-05-01,"0","unrest","PT","all","web",0
"19990",2021-06-01,"2","unrest","PT","all","web",0
"19991",2021-07-01,"4","unrest","PT","all","web",0
"19992",2021-08-01,"0","unrest","PT","all","web",0
"19993",2021-09-01,"2","unrest","PT","all","web",0
"19994",2021-10-01,"2","unrest","PT","all","web",0
"19995",2021-11-01,"0","unrest","PT","all","web",0
"19996",2021-12-01,"0","unrest","PT","all","web",0
"19997",2022-01-01,"3","unrest","PT","all","web",0
"19998",2022-02-01,"0","unrest","PT","all","web",0
"19999",2022-03-01,"1","unrest","PT","all","web",0
"20000",2022-04-01,"1","unrest","PT","all","web",0
"20001",2022-05-01,"0","unrest","PT","all","web",0
"20002",2022-06-01,"0","unrest","PT","all","web",0
"20003",2022-07-01,"0","unrest","PT","all","web",0
"20004",2022-08-01,"0","unrest","PT","all","web",0
"20005",2022-09-01,"2","unrest","PT","all","web",0
"20006",2022-10-01,"0","unrest","PT","all","web",0
"20007",2022-11-01,"0","unrest","PT","all","web",0
"20008",2022-12-01,"1","unrest","PT","all","web",0
"20009",2023-01-01,"0","unrest","PT","all","web",0
"20010",2023-02-01,"0","unrest","PT","all","web",0
"20011",2004-01-01,"0","unrest","PR","all","web",0
"20012",2004-02-01,"73","unrest","PR","all","web",0
"20013",2004-03-01,"0","unrest","PR","all","web",0
"20014",2004-04-01,"0","unrest","PR","all","web",0
"20015",2004-05-01,"84","unrest","PR","all","web",0
"20016",2004-06-01,"61","unrest","PR","all","web",0
"20017",2004-07-01,"0","unrest","PR","all","web",0
"20018",2004-08-01,"86","unrest","PR","all","web",0
"20019",2004-09-01,"0","unrest","PR","all","web",0
"20020",2004-10-01,"0","unrest","PR","all","web",0
"20021",2004-11-01,"0","unrest","PR","all","web",0
"20022",2004-12-01,"0","unrest","PR","all","web",0
"20023",2005-01-01,"0","unrest","PR","all","web",0
"20024",2005-02-01,"0","unrest","PR","all","web",0
"20025",2005-03-01,"0","unrest","PR","all","web",0
